image_path,mask_path,split
D:\FDS\Small_project\Fire Detection\Dataset\images\R72_propane_small_op17_sz80\frame_0437_t13.6s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R72_propane_small_op17_sz80\frame_0437_t13.6s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R92_acetone_large_op31_sz75\frame_0981_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R92_acetone_large_op31_sz75\frame_0981_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R39_propane_large_op60_sz37\frame_0656_t20.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R39_propane_large_op60_sz37\frame_0656_t20.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R29_n-heptane_large_op54_sz47\frame_0763_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R29_n-heptane_large_op54_sz47\frame_0763_t23.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R93_methane_large_op59_sz68\frame_0546_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R93_methane_large_op59_sz68\frame_0546_t16.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R47_ethanol_small_op68_sz56\frame_0546_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R47_ethanol_small_op68_sz56\frame_0546_t16.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R39_propane_large_op60_sz37\frame_0109_t3.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R39_propane_large_op60_sz37\frame_0109_t3.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S45_PULSATING_ACETONE_small\frame_0972_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S45_PULSATING_ACETONE_small\frame_0972_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F18_propane_medium_op25\frame_0013_t3.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F18_propane_medium_op25\frame_0013_t3.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R67_propane_small_op41_sz35\frame_0872_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R67_propane_small_op41_sz35\frame_0872_t26.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S38_PULSATING_DIESEL_small\frame_0866_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S38_PULSATING_DIESEL_small\frame_0866_t26.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R61_ethanol_medium_op50_sz48\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R61_ethanol_medium_op50_sz48\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R22_diesel_small_op54_sz28\frame_0654_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R22_diesel_small_op54_sz28\frame_0654_t20.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W19_WIND_4_0ms_DODECANE_medium\frame_0221_t6.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W19_WIND_4_0ms_DODECANE_medium\frame_0221_t6.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S15_GROWTH_SLOW_METHANE_small\frame_0181_t10.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S15_GROWTH_SLOW_METHANE_small\frame_0181_t10.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R11_propane_small_op60_sz48\frame_0109_t3.8s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R11_propane_small_op60_sz48\frame_0109_t3.8s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S14_GROWTH_FAST_ETHANOL_small\frame_0866_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S14_GROWTH_FAST_ETHANOL_small\frame_0866_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S13_GROWTH_FAST_DIESEL_small\frame_0878_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S13_GROWTH_FAST_DIESEL_small\frame_0878_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\A5_medium_room_opening_50\frame_0053_t13.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A5_medium_room_opening_50\frame_0053_t13.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W18_WIND_4_6ms_ACETONE_large\frame_0776_t23.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W18_WIND_4_6ms_ACETONE_large\frame_0776_t23.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R58_ethanol_large_op70_sz24\frame_0763_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R58_ethanol_large_op70_sz24\frame_0763_t23.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W15_WIND_4_4ms_METHANE_medium\frame_0006_t0.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W15_WIND_4_4ms_METHANE_medium\frame_0006_t0.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R79_n-heptane_small_op41_sz38\frame_0654_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R79_n-heptane_small_op41_sz38\frame_0654_t20.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S49_PULSATING_N-HEPTANE_large\frame_0867_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S49_PULSATING_N-HEPTANE_large\frame_0867_t26.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S6_GROWTH_SLOW_ETHANOL_small\frame_0084_t7.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S6_GROWTH_SLOW_ETHANOL_small\frame_0084_t7.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W15_WIND_4_4ms_METHANE_medium\frame_0005_t0.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W15_WIND_4_4ms_METHANE_medium\frame_0005_t0.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F14_propane_large_op35\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F14_propane_large_op35\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W1_WIND_2_9ms_DODECANE_medium\frame_0995_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W1_WIND_2_9ms_DODECANE_medium\frame_0995_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F7_n-heptane_medium_op50\frame_0093_t23.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F7_n-heptane_medium_op50\frame_0093_t23.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\A7_large_room_opening_0\frame_0066_t16.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A7_large_room_opening_0\frame_0066_t16.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R63_diesel_large_op55_sz65\frame_0766_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R63_diesel_large_op55_sz65\frame_0766_t23.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S50_PULSATING_ACETONE_medium\frame_0325_t10.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S50_PULSATING_ACETONE_medium\frame_0325_t10.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R11_propane_small_op60_sz48\frame_0654_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R11_propane_small_op60_sz48\frame_0654_t20.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S41_PULSATING_METHANE_small\frame_0976_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S41_PULSATING_METHANE_small\frame_0976_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R31_propane_small_op63_sz36\frame_0764_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R31_propane_small_op63_sz36\frame_0764_t23.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\B4_acetone_medium_room\frame_0120_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\B4_acetone_medium_room\frame_0120_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\A6_medium_room_opening_100\frame_0040_t10.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A6_medium_room_opening_100\frame_0040_t10.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S45_PULSATING_ACETONE_small\frame_0648_t20.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S45_PULSATING_ACETONE_small\frame_0648_t20.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R62_propane_medium_op32_sz49\frame_0218_t7.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R62_propane_medium_op32_sz49\frame_0218_t7.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S43_PULSATING_ETHANOL_large\frame_0863_t26.8s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S43_PULSATING_ETHANOL_large\frame_0863_t26.8s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F10_methane_medium_op50\frame_0013_t3.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F10_methane_medium_op50\frame_0013_t3.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R87_ethanol_small_op86_sz45\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R87_ethanol_small_op86_sz45\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\D5_heptane_wind_5ms\frame_0040_t10.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D5_heptane_wind_5ms\frame_0040_t10.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F13_propane_large_op15\frame_0080_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F13_propane_large_op15\frame_0080_t20.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\A2_small_room_opening_50\frame_0066_t16.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A2_small_room_opening_50\frame_0066_t16.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W4_WIND_4_6ms_DODECANE_large\frame_0998_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W4_WIND_4_6ms_DODECANE_large\frame_0998_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W7_WIND_1_8ms_ACETONE_small\frame_0872_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W7_WIND_1_8ms_ACETONE_small\frame_0872_t26.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S27_DECAY_PROPANE_large\frame_0676_t21.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S27_DECAY_PROPANE_large\frame_0676_t21.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\B3_methane_medium_room\frame_0026_t6.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\B3_methane_medium_room\frame_0026_t6.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\C3_propane_door_half\frame_0106_t26.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\C3_propane_door_half\frame_0106_t26.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W19_WIND_4_0ms_DODECANE_medium\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W19_WIND_4_0ms_DODECANE_medium\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R40_methane_small_op31_sz45\frame_0328_t10.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R40_methane_small_op31_sz45\frame_0328_t10.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R80_diesel_small_op81_sz54\frame_0546_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R80_diesel_small_op81_sz54\frame_0546_t16.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S46_PULSATING_N-HEPTANE_large\frame_0759_t23.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S46_PULSATING_N-HEPTANE_large\frame_0759_t23.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S15_GROWTH_SLOW_METHANE_small\frame_0271_t13.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S15_GROWTH_SLOW_METHANE_small\frame_0271_t13.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R69_acetone_small_op11_sz65\frame_0873_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R69_acetone_small_op11_sz65\frame_0873_t26.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R18_diesel_medium_op82_sz32\frame_0872_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R18_diesel_medium_op82_sz32\frame_0872_t26.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R61_ethanol_medium_op50_sz48\frame_0765_t23.4s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R61_ethanol_medium_op50_sz48\frame_0765_t23.4s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R35_acetone_large_op73_sz60\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R35_acetone_large_op73_sz60\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F10_methane_medium_op50\frame_0080_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F10_methane_medium_op50\frame_0080_t20.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\D4_heptane_wind_3ms\frame_0106_t26.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D4_heptane_wind_3ms\frame_0106_t26.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R95_diesel_small_op49_sz42\frame_0218_t7.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R95_diesel_small_op49_sz42\frame_0218_t7.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R59_methane_large_op60_sz25\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R59_methane_large_op60_sz25\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S43_PULSATING_ETHANOL_large\frame_0215_t7.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S43_PULSATING_ETHANOL_large\frame_0215_t7.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S17_GROWTH_FAST_DIESEL_large\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S17_GROWTH_FAST_DIESEL_large\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R57_acetone_medium_op55_sz36\frame_0981_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R57_acetone_medium_op55_sz36\frame_0981_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\A8_large_room_opening_50\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A8_large_room_opening_50\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R81_n-heptane_medium_op21_sz36\frame_0872_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R81_n-heptane_medium_op21_sz36\frame_0872_t26.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R15_acetone_large_op71_sz46\frame_0655_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R15_acetone_large_op71_sz46\frame_0655_t20.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W5_WIND_4_3ms_ACETONE_medium\frame_0665_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W5_WIND_4_3ms_ACETONE_medium\frame_0665_t20.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W13_WIND_2_9ms_PROPANE_small\frame_0000_t0.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W13_WIND_2_9ms_PROPANE_small\frame_0000_t0.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\D5_heptane_wind_5ms\frame_0120_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D5_heptane_wind_5ms\frame_0120_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F11_propane_small_op15\frame_0013_t3.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F11_propane_small_op15\frame_0013_t3.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R49_acetone_medium_op28_sz33\frame_0109_t3.8s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R49_acetone_medium_op28_sz33\frame_0109_t3.8s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\A6_medium_room_opening_100\frame_0013_t3.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A6_medium_room_opening_100\frame_0013_t3.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\A3_small_room_opening_100\frame_0013_t3.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A3_small_room_opening_100\frame_0013_t3.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R64_n-heptane_medium_op50_sz35\frame_0218_t7.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R64_n-heptane_medium_op50_sz35\frame_0218_t7.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S16_GROWTH_FAST_N-HEPTANE_large\frame_0881_t30.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S16_GROWTH_FAST_N-HEPTANE_large\frame_0881_t30.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R70_propane_medium_op56_sz44\frame_0656_t20.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R70_propane_medium_op56_sz44\frame_0656_t20.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\D2_heptane_wind_1ms\frame_0093_t23.3s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\D2_heptane_wind_1ms\frame_0093_t23.3s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S30_DECAY_ACETONE_large\frame_0671_t21.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S30_DECAY_ACETONE_large\frame_0671_t21.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R82_propane_small_op22_sz61\frame_0546_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R82_propane_small_op22_sz61\frame_0546_t16.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S3_GROWTH_FAST_PROPANE_large\frame_0494_t18.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S3_GROWTH_FAST_PROPANE_large\frame_0494_t18.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\B4_acetone_medium_room\frame_0066_t16.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\B4_acetone_medium_room\frame_0066_t16.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R51_n-heptane_medium_op16_sz68\frame_0546_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R51_n-heptane_medium_op16_sz68\frame_0546_t16.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\E2_fire_center_size_50\frame_0026_t6.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\E2_fire_center_size_50\frame_0026_t6.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S22_DECAY_DIESEL_small\frame_0193_t6.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S22_DECAY_DIESEL_small\frame_0193_t6.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\A7_large_room_opening_0\frame_0026_t6.5s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\A7_large_room_opening_0\frame_0026_t6.5s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W15_WIND_4_4ms_METHANE_medium\frame_0004_t0.2s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W15_WIND_4_4ms_METHANE_medium\frame_0004_t0.2s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R94_n-heptane_small_op63_sz28\frame_0218_t7.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R94_n-heptane_small_op63_sz28\frame_0218_t7.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R79_n-heptane_small_op41_sz38\frame_0872_t26.7s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R79_n-heptane_small_op41_sz38\frame_0872_t26.7s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\F14_propane_large_op35\frame_0080_t20.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\F14_propane_large_op35\frame_0080_t20.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R53_methane_medium_op15_sz70\frame_0546_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R53_methane_medium_op15_sz70\frame_0546_t16.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\R3_ethanol_medium_op28_sz27\frame_0545_t16.9s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\R3_ethanol_medium_op28_sz27\frame_0545_t16.9s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S18_GROWTH_FAST_METHANE_small\frame_0599_t21.0s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S18_GROWTH_FAST_METHANE_small\frame_0599_t21.0s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\W13_WIND_2_9ms_PROPANE_small\frame_0331_t10.1s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\W13_WIND_2_9ms_PROPANE_small\frame_0331_t10.1s.png,train
D:\FDS\Small_project\Fire Detection\Dataset\images\S33_DECAY_ETHANOL_small\frame_0285_t9.6s.png,D:\FDS\Small_project\Fire Detection\Dataset\masks_binary\S33_DECAY_ETHANOL_small\frame_0285_t9.6s.png,train
